,Date,Open,High,Low,Close,Adj Close,Volume
104,2020-03-13,232.009995,253.759995,232.009995,245.550003,243.618652,15914735
105,2020-03-16,236.220001,239.600006,233.279999,233.279999,231.445145,6725625
106,2020-03-17,230.399994,235.759995,221.619995,221.619995,219.876846,8989995
107,2020-03-18,215.320007,217.589996,210.539993,210.539993,208.884018,2059540
108,2020-03-19,200.020004,206.600006,200.020004,200.020004,198.446762,3359100
109,2020-03-20,194.050003,201.0,190.020004,190.199997,188.703995,15339665
110,2020-03-23,180.690002,180.690002,180.690002,180.690002,179.268799,831170
111,2020-03-24,172.199997,175.589996,171.660004,171.660004,170.309814,1346635
112,2020-03-25,164.050003,165.0,163.080002,163.080002,161.797318,1476345
113,2020-03-26,154.929993,171.229996,154.929993,171.229996,169.883209,5266130
114,2020-03-27,179.789993,179.789993,179.789993,179.789993,178.375854,797295
115,2020-03-30,177.979996,188.770004,171.630005,187.160004,185.687912,9125940
116,2020-03-31,196.509995,196.509995,196.509995,196.509995,194.964355,323060
117,2020-04-01,206.330002,206.330002,206.330002,206.330002,204.707138,280930
118,2020-04-03,216.639999,216.639999,216.639999,216.639999,214.93602,1114130
119,2020-04-07,222.0,227.470001,219.800003,227.470001,225.680832,2977140
120,2020-04-08,238.839996,238.839996,238.839996,238.839996,236.961411,481645
121,2020-04-09,250.779999,250.779999,250.779999,250.779999,248.80748,513775
122,2020-04-13,251.800003,263.309998,240.020004,258.160004,256.129486,18673095
123,2020-04-15,245.259995,257.76001,245.259995,246.110001,244.174225,7513670
124,2020-04-16,244.800003,258.410004,238.0,258.410004,256.377472,6640150
125,2020-04-17,271.329987,271.329987,261.730011,271.329987,269.195831,9751210
126,2020-04-20,281.399994,284.890015,274.0,284.890015,282.649231,5904465
127,2020-04-21,282.0,297.0,276.0,292.420013,290.119995,12942850
128,2020-04-22,296.0,301.799988,280.220001,286.890015,284.633484,10123290
129,2020-04-23,288.0,289.790009,273.109985,274.269989,272.112732,7430780
130,2020-04-24,266.0,269.549988,260.559998,260.559998,258.51062,4558270
131,2020-04-27,252.399994,265.980011,248.169998,253.529999,251.535858,7345540
132,2020-04-28,256.0,266.200012,247.0,265.679993,263.590302,10009745
133,2020-04-29,272.799988,272.799988,261.109985,263.799988,261.725067,6271095
134,2020-04-30,268.0,268.98999,263.0,264.869995,262.786652,3995625
135,2020-05-04,254.020004,260.799988,254.020004,256.470001,254.452744,3829230
136,2020-05-05,261.0,261.959991,252.0,252.399994,250.414749,3284695
137,2020-05-06,252.800003,253.779999,240.449997,243.240005,241.326813,4604495
138,2020-05-07,243.880005,249.789993,238.0,242.910004,240.999405,5116205
139,2020-05-08,246.0,255.050003,244.399994,248.300003,246.347015,9340630
140,2020-05-11,260.709991,260.709991,260.709991,260.709991,258.659393,646280
141,2020-05-12,273.73999,273.73999,273.73999,273.73999,271.586884,860400
142,2020-05-13,287.420013,287.420013,275.200012,287.420013,285.159332,11339175
143,2020-05-14,293.98999,295.0,276.529999,277.839996,275.654663,19010370
144,2020-05-15,268.399994,275.480011,265.130005,266.019989,263.927643,6426190
145,2020-05-18,262.100006,262.98999,252.720001,252.720001,250.732254,4313685
146,2020-05-19,253.0,261.98999,249.130005,253.979996,251.98233,6044500
147,2020-05-20,266.670013,266.670013,266.670013,266.670013,264.57254,2592840
148,2020-05-21,280.0,280.0,280.0,280.0,277.797668,932825
149,2020-05-22,289.799988,292.0,280.0,284.540009,282.301941,13014475
150,2020-05-26,289.799988,289.799988,274.600006,275.549988,273.38269,5837790
151,2020-05-27,269.399994,282.980011,266.200012,278.350006,276.160645,6029400
152,2020-05-28,277.799988,280.799988,272.399994,276.26001,274.087097,3602915
153,2020-05-29,276.0,284.399994,273.269989,282.070007,279.851379,6210850
154,2020-06-01,290.0,290.0,282.279999,283.149994,280.922913,4756855
155,2020-06-02,284.399994,285.0,280.399994,281.970001,279.752167,3180730
156,2020-06-03,283.0,284.329987,277.799988,278.51001,276.319397,4156685
157,2020-06-04,279.5,287.980011,276.320007,286.290009,284.038239,9243615
158,2020-06-05,291.779999,297.5,287.200012,291.23999,288.94928,13630720
159,2020-06-08,294.0,319.0,291.769989,306.429993,304.019775,21675725
160,2020-06-09,309.200012,314.0,294.399994,298.679993,296.330719,8001035
161,2020-06-10,299.200012,301.369995,287.399994,290.910004,288.621857,5599610
162,2020-06-11,290.899994,295.589996,285.109985,286.670013,284.415222,4297205
163,2020-06-12,268.200012,288.799988,268.200012,285.049988,282.807922,7700555
164,2020-06-15,285.0,289.799988,282.130005,284.649994,282.411102,3668070
165,2020-06-16,289.0,290.549988,276.160004,282.209991,279.990265,4455950
166,2020-06-17,278.0,283.559998,277.209991,279.019989,276.825378,2552960
167,2020-06-18,280.0,285.540009,278.269989,281.920013,279.702576,3245460
168,2020-06-19,284.0,289.200012,283.0,284.790009,282.550018,7500115
169,2020-06-22,286.0,288.399994,282.420013,283.279999,281.05188,3847495
170,2020-06-23,285.200012,299.5,283.600006,290.160004,287.877777,12755875
171,2020-06-24,292.390015,295.799988,283.459991,284.200012,281.96463,5628365
172,2020-06-25,282.0,285.98999,278.399994,282.470001,280.24823,3444185
173,2020-06-26,269.799988,280.799988,268.0,276.450012,274.275574,8639075
174,2020-06-29,274.0,274.0,270.01001,271.170013,269.03714,3582780
175,2020-06-30,274.0,276.98999,271.220001,271.730011,269.592743,2741800
176,2020-07-01,272.730011,275.399994,271.200012,272.609985,270.46579,1913900
177,2020-07-02,288.0,293.559998,279.059998,282.470001,280.24823,10791955
178,2020-07-03,283.0,285.0,279.600006,281.019989,278.809631,2996775
179,2020-07-06,281.100006,283.100006,278.799988,280.149994,277.946472,3074475
180,2020-07-07,282.0,282.200012,278.01001,279.480011,277.281769,2400385
181,2020-07-08,279.399994,282.670013,276.920013,278.019989,275.833252,2361305
182,2020-07-09,279.200012,280.0,276.230011,277.01001,274.831207,1764935
183,2020-07-10,275.0,288.799988,272.0,280.190002,277.986176,9159430
184,2020-07-13,288.799988,288.799988,277.269989,279.470001,277.271851,6623445
185,2020-07-14,277.399994,277.399994,271.109985,272.429993,270.287201,3777750
186,2020-07-15,273.029999,275.799988,270.0,270.390015,268.263275,2770445
187,2020-07-16,271.0,275.799988,267.0,272.839996,270.69397,2641795
188,2020-07-17,274.799988,280.0,273.339996,274.190002,272.033356,4036710
189,2020-07-20,276.0,277.799988,274.200012,275.290009,273.124725,2525770
190,2020-07-21,276.299988,282.440002,275.290009,278.040009,275.853088,5775745
191,2020-07-22,279.0,279.73999,274.0,274.589996,272.430237,2290635
192,2020-07-23,274.619995,277.200012,273.01001,274.299988,272.142487,2095710
193,2020-07-24,273.019989,274.399994,271.200012,271.570007,269.43399,1880755
194,2020-07-27,271.600006,272.209991,268.410004,268.970001,266.854462,1604305
195,2020-07-28,269.0,270.799988,268.0,269.109985,266.993286,1281805
196,2020-07-29,269.0,273.799988,268.609985,270.549988,268.421967,1927480
197,2020-07-30,270.200012,271.98999,268.0,268.140015,266.030975,1308100
198,2020-07-31,269.160004,269.339996,266.429993,267.170013,265.068573,1074270
199,2020-08-03,267.399994,272.399994,266.839996,267.940002,265.83252,1467075
200,2020-08-04,267.200012,269.579987,267.040009,267.959991,265.852386,1132335
201,2020-08-05,269.0,269.399994,267.0,267.390015,265.286896,1106145
202,2020-08-06,267.5,269.410004,266.040009,266.910004,264.810638,1501335
203,2020-08-07,267.0,267.799988,266.0,266.269989,264.175629,1351535
204,2020-08-10,266.399994,267.399994,264.089996,264.75,262.667603,1538625
205,2020-08-11,264.799988,276.859985,263.01001,274.410004,272.251648,5547105
206,2020-08-12,270.0,282.799988,270.0,277.359985,275.178436,8819995
207,2020-08-13,279.600006,282.380005,275.019989,276.820007,274.6427,3442470
208,2020-08-14,277.01001,281.899994,270.01001,273.720001,271.567078,4930300
209,2020-08-17,275.600006,280.720001,272.059998,276.709991,274.533508,4352715
210,2020-08-18,276.0,277.980011,275.0,275.529999,273.362823,1710000
211,2020-08-19,277.200012,280.399994,267.600006,272.359985,270.217743,6399090
212,2020-08-20,269.0,271.48999,266.450012,269.410004,267.290955,3052855
213,2020-08-21,270.019989,271.779999,267.100006,268.359985,266.249207,2138085
214,2020-08-24,268.399994,270.0,267.059998,267.619995,265.515076,1747775
215,2020-08-25,269.600006,271.130005,268.0,268.350006,266.239319,1822090
216,2020-08-26,269.01001,277.440002,268.440002,273.859985,271.705963,5510310
217,2020-08-27,274.899994,276.799988,273.0,273.5,271.348785,1648005
218,2020-08-28,273.200012,275.959991,272.51001,273.299988,271.15036,1618380
219,2020-08-31,279.799988,279.799988,267.200012,268.850006,266.735352,2913125
220,2020-09-01,267.200012,273.0,267.200012,270.299988,268.17395,1672645
221,2020-09-02,272.600006,273.980011,270.619995,271.950012,269.810974,1232560
222,2020-09-03,273.200012,277.600006,272.23999,273.73999,271.586884,2498060
223,2020-09-04,269.600006,273.799988,269.600006,273.040009,270.892426,1590560
224,2020-09-07,278.0,290.329987,273.200012,282.970001,280.744324,16053985
225,2020-09-08,284.200012,291.980011,270.0,275.890015,273.720032,16003690
226,2020-09-09,270.0,271.73999,264.230011,269.779999,267.65802,9501855
227,2020-09-10,272.0,276.790009,270.029999,274.170013,272.013519,3343925
228,2020-09-11,273.899994,275.200012,270.200012,274.109985,271.95401,2226795
229,2020-09-14,272.0,277.600006,270.0,273.570007,271.418274,4307100
230,2020-09-15,275.0,277.600006,272.230011,273.959991,271.805176,1492300
231,2020-09-16,275.200012,275.399994,272.799988,273.480011,271.328979,1160655
232,2020-09-17,272.200012,274.820007,271.799988,274.140015,271.983765,1654570
233,2020-09-18,275.200012,284.0,274.140015,281.070007,278.859253,3765725
234,2020-09-21,285.0,286.0,276.0,279.470001,277.271851,4736910
235,2020-09-22,278.0,278.0,266.019989,271.140015,269.007355,2845595
236,2020-09-23,273.0,276.0,270.649994,274.570007,272.41037,1373740
237,2020-09-24,270.570007,273.200012,266.399994,267.769989,265.663879,1996385
238,2020-09-25,272.0,272.0,268.0,270.410004,268.283112,1113420
239,2020-09-28,272.0,274.5,271.0,273.410004,271.259521,1182090
240,2020-09-29,274.0,279.0,272.799988,276.670013,274.493896,2185520
241,2020-09-30,276.679993,283.899994,273.73999,276.799988,274.622833,3184865
242,2020-10-01,282.0,282.0,274.0,275.859985,273.690216,1485980
243,2020-10-05,278.0,278.209991,271.25,275.209991,273.045319,2033715
244,2020-10-06,272.600006,274.600006,272.0,272.769989,270.624512,1014955
245,2020-10-07,274.0,275.299988,269.799988,271.380005,269.245453,1969740
246,2020-10-08,273.600006,273.98999,270.0,271.119995,268.987518,1342420
247,2020-10-09,273.299988,273.299988,269.700012,270.200012,268.074799,756020
248,2020-10-12,271.0,273.959991,266.0,266.929993,264.830444,2219655
249,2020-10-13,267.609985,269.600006,266.670013,267.299988,265.19754,819350
250,2020-10-14,270.0,271.519989,266.200012,267.609985,265.505096,1730030
251,2020-10-15,268.0,269.540009,265.200012,265.899994,263.808563,1173905
252,2020-10-16,265.799988,268.0,265.0,265.619995,263.530762,707750
253,2020-10-19,266.0,267.0,265.059998,265.380005,263.789215,597970
254,2020-10-20,265.200012,268.540009,265.200012,266.440002,264.842865,1064730
255,2020-10-21,267.309998,268.779999,265.600006,266.350006,264.753418,782035
256,2020-10-22,266.600006,267.540009,265.269989,265.549988,263.958191,453130
257,2020-10-23,265.799988,266.570007,265.399994,265.589996,263.997955,422515
258,2020-10-26,265.799988,266.200012,263.600006,264.130005,262.546692,797865
259,2020-10-27,265.200012,265.779999,259.410004,265.200012,263.610291,1070910
260,2020-10-28,264.799988,267.799988,262.0,266.670013,265.071503,925025
261,2020-10-29,262.0,268.0,262.0,266.119995,264.52478,828875
262,2020-10-30,264.559998,265.890015,262.0,263.040009,261.463257,581740
263,2020-11-02,264.040009,264.350006,260.0,260.450012,258.888763,619650
264,2020-11-03,260.600006,262.299988,260.0,260.290009,258.729706,536545
265,2020-11-04,258.570007,261.76001,258.01001,260.109985,258.550751,642490
266,2020-11-05,260.220001,263.309998,260.220001,262.079987,260.508972,798410
267,2020-11-06,263.600006,263.679993,261.660004,262.23999,260.667999,540540
268,2020-11-09,263.600006,264.51001,262.200012,262.570007,260.996063,672440
269,2020-11-10,265.0,283.369995,264.410004,274.869995,273.22229,9449615
270,2020-11-11,279.600006,281.399994,268.600006,274.25,272.606079,3059480
271,2020-11-12,275.0,280.0,271.019989,276.290009,274.63382,2471185
272,2020-11-13,273.799988,280.600006,273.179993,277.850006,276.184479,3098180
273,2020-11-14,281.0,281.0,277.850006,279.730011,278.053192,747940
274,2020-11-17,279.730011,281.399994,274.519989,276.059998,274.405212,2093560
275,2020-11-18,273.0,274.190002,270.420013,273.059998,271.423157,1559975
276,2020-11-19,272.799988,276.0,272.0,275.209991,273.560272,1136050
277,2020-11-20,278.0,279.799988,272.329987,276.230011,274.574188,2517915
278,2020-11-23,273.600006,274.799988,271.399994,272.470001,270.8367,1612630
279,2020-11-24,274.040009,275.839996,271.399994,272.459991,270.826782,1122295
280,2020-11-25,274.0,274.0,270.600006,270.779999,269.15686,949640
281,2020-11-26,271.200012,271.98999,269.26001,270.269989,268.649872,614630
282,2020-11-27,269.26001,273.350006,269.26001,270.690002,269.067383,994610
283,2020-12-01,271.600006,273.600006,270.700012,271.619995,269.991791,946720
284,2020-12-02,273.600006,273.76001,269.309998,269.980011,268.361633,934200
285,2020-12-03,272.799988,279.209991,270.0,275.609985,273.957855,3157740
286,2020-12-04,276.399994,319.399994,276.399994,314.119995,312.237061,52163150
287,2020-12-07,317.0,344.0,316.600006,338.309998,336.282043,39043080
288,2020-12-08,341.359985,360.0,319.320007,329.700012,327.723663,30540895
289,2020-12-09,333.320007,340.25,320.200012,323.549988,321.610504,18432185
290,2020-12-10,281.0,304.929993,281.0,290.549988,288.808319,85934670
291,2020-12-11,280.790009,289.76001,280.0,284.200012,282.496399,48864630
292,2020-12-14,284.980011,301.73999,284.410004,295.799988,294.026825,47223000
293,2020-12-15,298.980011,299.600006,286.220001,288.200012,286.472443,26369570
294,2020-12-16,290.76001,291.179993,284.0,284.679993,282.973511,17800040
295,2020-12-17,286.200012,288.220001,284.049988,284.970001,283.26178,6637615
296,2020-12-18,286.0,291.299988,282.0,284.899994,283.1922,16348855
