,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume
27,27,2021-12-16,116.400002,116.879997,114.355003,115.32,51.261463,42460080
28,28,2021-12-17,115.400002,115.885002,112.5,113.209999,50.323536,47435020
29,29,2021-12-20,111.699997,111.720001,106.605003,107.294998,47.694233,73526500
30,30,2021-12-21,109.0,112.425003,108.5,110.510002,49.123352,70268490
31,31,2021-12-22,111.5,113.099998,111.0,112.885002,50.17907,43669170
32,32,2021-12-23,113.800003,114.68,112.019997,112.764999,50.125732,46214780
33,33,2021-12-24,113.004997,113.345001,110.385002,111.544998,49.58342,40936300
34,34,2021-12-27,111.105003,112.470001,110.235001,112.18,49.865688,27588510
35,35,2021-12-28,112.699997,113.150002,112.199997,112.745003,50.11684,28807810
36,36,2021-12-29,112.0,112.665001,110.800003,111.625,49.618984,41935200
37,37,2021-12-30,111.790001,112.699997,109.900002,110.099998,48.941097,41140930
38,38,2021-12-31,110.5,112.349998,110.264999,111.144997,49.405617,36870210
39,39,2022-01-03,111.5,115.099998,111.5,114.245003,50.783611,38658030
40,40,2022-01-04,115.300003,115.970001,113.650002,114.879997,51.06588,59757310
41,41,2022-01-05,114.699997,118.080002,114.125,117.760002,52.346085,61861760
42,42,2022-01-06,117.199997,118.300003,115.555,116.324997,51.708202,53354000
43,43,2022-01-07,116.519997,117.400002,114.785004,116.035004,51.579296,39738570
44,44,2022-01-10,116.5,117.339996,115.385002,116.904999,51.966022,38225000
45,45,2022-01-11,115.864998,116.269997,111.300003,113.025002,50.241306,96978850
46,46,2022-01-12,113.985001,115.080002,113.239998,114.720001,50.994759,50358430
47,47,2022-01-13,115.400002,122.550003,115.214996,122.114998,54.281944,157231160
48,48,2022-01-14,121.300003,122.629997,120.610001,121.360001,53.946339,52679070
49,49,2022-01-17,121.5,124.5,119.035004,122.974998,54.664227,89696070
50,50,2022-01-18,123.0,123.375,119.0,119.485001,53.112869,58408970
51,51,2022-01-19,119.599998,122.089996,118.300003,120.959999,53.768528,73043210
52,52,2022-01-20,121.010002,122.400002,119.699997,120.669998,53.639618,59205970
53,53,2022-01-21,120.0,120.43,115.635002,116.970001,51.994915,71662670
54,54,2022-01-24,116.0,116.364998,109.0,109.919998,48.861084,83920760
55,55,2022-01-25,109.470001,112.099998,108.705002,110.910004,49.301159,57330630
56,56,2022-01-27,109.0,110.345001,106.129997,108.834999,48.378784,90566560
57,57,2022-01-28,110.584999,112.574997,108.095001,108.464996,48.214314,78648930
58,58,2022-01-31,110.989998,111.459999,108.050003,108.555,48.254322,55709390
59,59,2022-02-01,110.489998,117.445,108.639999,116.735001,51.890453,170752680
60,60,2022-02-02,117.989998,117.989998,115.830002,116.75,51.897121,75247340
61,61,2022-02-03,115.300003,118.169998,114.629997,116.660004,51.857117,65140900
62,62,2022-02-04,117.379997,119.775002,117.025002,117.629997,52.288292,93174180
63,63,2022-02-07,116.830002,121.459999,116.099998,118.300003,52.586121,145105250
64,64,2022-02-08,119.5,122.239998,117.150002,121.959999,54.213043,140839840
65,65,2022-02-09,123.099998,123.400002,120.815002,122.235001,54.335285,73520600
66,66,2022-02-10,123.0,125.425003,122.599998,124.834999,55.491024,93920570
67,67,2022-02-11,123.900002,126.495003,123.309998,125.445,55.762177,96762260
68,68,2022-02-14,122.010002,122.775002,118.010002,118.684998,52.757256,80216130
69,69,2022-02-15,119.684998,121.199997,115.154999,120.775002,53.686295,101889210
70,70,2022-02-16,121.5,121.790001,118.650002,119.18,52.977295,66092140
71,71,2022-02-17,120.110001,120.949997,118.614998,119.095001,52.93951,56557920
72,72,2022-02-18,118.699997,120.5,118.300003,119.080002,52.932842,47251200
73,73,2022-02-21,118.800003,120.199997,117.440002,118.184998,52.535,49787320
74,74,2022-02-22,115.800003,116.665001,111.925003,113.870003,50.616917,93858570
75,75,2022-02-23,114.800003,115.260002,113.400002,113.900002,50.630253,49608380
76,76,2022-02-24,109.400002,111.995003,106.709999,107.400002,47.740906,121268670
77,77,2022-02-25,109.769997,115.07,109.559998,114.535004,50.912521,92128860
78,78,2022-02-28,113.400002,122.5,112.919998,122.074997,54.264164,176054460
79,79,2022-03-02,122.074997,129.960007,121.855003,128.934998,57.313538,248475320
80,80,2022-03-03,130.600006,132.865005,129.365005,130.330002,57.933636,174503380
81,81,2022-03-04,130.240005,131.985001,127.300003,127.709999,56.769005,162829230
82,82,2022-03-07,127.589996,130.179993,126.400002,129.190002,57.426888,110400010
83,83,2022-03-08,129.300003,129.399994,124.400002,126.949997,56.431171,91078220
84,84,2022-03-09,127.389999,127.68,124.860001,125.535004,55.802185,69348880
85,85,2022-03-10,125.785004,131.380005,124.099998,130.869995,58.173672,136740620
86,86,2022-03-11,131.5,133.990005,129.619995,130.169998,57.862511,118822990
87,87,2022-03-14,130.5,131.169998,127.769997,129.699997,57.653587,52780820
88,88,2022-03-15,129.179993,129.300003,122.800003,123.375,54.842033,96143130
89,89,2022-03-16,124.5,127.120003,124.019997,126.525002,56.242256,63024510
90,90,2022-03-17,127.5,131.779999,127.110001,130.345001,57.940304,106239760
91,91,2022-03-21,130.800003,133.399994,129.449997,130.294998,57.918076,84227630
92,92,2022-03-22,132.0,133.0,128.804993,130.199997,57.875847,81795880
93,93,2022-03-23,132.399994,134.779999,129.235001,133.100006,59.164944,130552380
94,94,2022-03-24,133.095001,135.949997,132.595001,135.054993,60.033962,94605270
95,95,2022-03-25,135.490005,136.600006,133.354996,133.895004,59.518333,69457440
96,96,2022-03-28,134.0,135.5,132.759995,133.895004,59.518333,46554910
97,97,2022-03-29,134.399994,134.615005,132.699997,133.464996,59.327187,43202370
98,98,2022-03-30,133.5,133.554993,130.0,130.804993,58.144775,58483160
99,99,2022-03-31,130.800003,132.044998,130.009995,130.720001,58.106995,40067950
100,100,2022-04-01,131.0,134.089996,130.544998,131.710007,58.54707,55321590
101,101,2022-04-04,131.710007,135.399994,131.445007,134.190002,59.649464,69670320
102,102,2022-04-05,134.845001,135.800003,132.925003,134.490005,59.782822,63296420
103,103,2022-04-06,135.0,138.669998,134.679993,137.074997,60.931889,114097540
104,104,2022-04-07,137.699997,138.100006,134.100006,134.949997,59.987289,55650640
105,105,2022-04-08,136.095001,137.994995,135.625,137.074997,60.931889,52287710
106,106,2022-04-11,137.070007,138.399994,135.300003,135.789993,60.360683,44778820
107,107,2022-04-12,135.300003,135.994995,129.610001,132.024994,58.687084,69191680
108,108,2022-04-13,133.494995,134.600006,131.5,131.949997,58.653751,44937800
109,109,2022-04-18,133.190002,135.804993,132.884995,133.910004,59.525002,80700420
110,110,2022-04-19,135.259995,136.664993,130.899994,132.660004,58.969357,64772190
111,111,2022-04-20,132.970001,133.645004,130.304993,131.425003,58.42038,54100210
112,112,2022-04-21,131.600006,132.274994,128.585007,130.214996,57.882515,66690280
113,113,2022-04-22,130.160004,131.154999,127.375,127.754997,56.789009,55848230
114,114,2022-04-25,125.0,126.294998,121.279999,122.035004,54.246384,72310460
115,115,2022-04-26,123.5,124.169998,122.5,123.360001,54.835365,44812710
116,116,2022-04-27,122.699997,125.5,121.040001,124.669998,55.417679,71209740
117,117,2022-04-28,125.949997,126.864998,124.300003,126.084999,56.046669,51295830
118,118,2022-04-29,126.800003,129.169998,126.565002,127.105003,56.500076,57173520
119,119,2022-05-02,125.699997,130.274994,124.875,129.520004,57.573582,54426170
120,120,2022-05-04,132.729996,133.0,125.449997,126.135002,56.068897,138374020
121,121,2022-05-05,128.0,131.649994,127.800003,128.425003,57.086834,87338160
122,122,2022-05-06,126.800003,129.0,124.300003,128.369995,57.062382,69256760
123,123,2022-05-09,126.0,127.419998,124.400002,125.224998,55.664387,50552970
124,124,2022-05-10,125.099998,125.464996,115.855003,116.489998,51.781548,145537420
125,125,2022-05-11,117.5,119.089996,112.339996,116.57,51.817108,107063150
126,126,2022-05-12,115.690002,116.239998,110.300003,111.769997,49.683437,94191610
127,127,2022-05-13,113.5,115.18,109.199997,109.699997,48.76329,82924410
128,128,2022-05-16,111.900002,113.480003,109.400002,110.349998,49.052223,62665270
129,129,2022-05-17,112.400002,119.720001,111.535004,118.870003,52.839497,112876010
130,130,2022-05-18,119.699997,120.900002,117.5,118.025002,52.463879,81575800
131,131,2022-05-19,115.099998,115.489998,111.519997,112.214996,49.881245,66545630
132,132,2022-05-20,116.235001,117.839996,114.120003,117.059998,52.03492,65527500
133,133,2022-05-23,109.699997,109.699997,100.154999,102.294998,45.471657,273883460
134,134,2022-05-24,103.099998,103.989998,100.199997,100.635002,44.733765,123116660
135,135,2022-05-25,100.635002,101.834999,99.18,99.910004,44.411491,99343400
136,136,2022-05-26,100.699997,106.754997,99.525002,105.199997,46.762974,150536730
137,137,2022-05-27,106.25,106.764999,103.199997,104.349998,46.385136,74772200
138,138,2022-05-30,105.900002,106.379997,104.349998,104.745003,46.560722,72701590
139,139,2022-05-31,104.5,107.190002,103.699997,105.565002,46.92522,121248850
140,140,2022-06-01,106.550003,107.900002,105.330002,106.355003,47.27639,94055290
141,141,2022-06-02,106.775002,108.474998,105.910004,108.154999,48.076515,79177040
142,142,2022-06-03,109.199997,109.279999,106.5,106.730003,47.443081,53954860
143,143,2022-06-06,106.5,108.290001,104.919998,107.809998,47.923157,57262490
144,144,2022-06-07,106.699997,108.150002,106.355003,106.849998,47.496422,43341570
145,145,2022-06-08,108.099998,108.889999,107.404999,108.675003,48.307667,64734340
146,146,2022-06-09,107.495003,108.724998,104.120003,104.485001,46.445148,98547810
147,147,2022-06-10,103.0,103.139999,101.065002,102.370003,45.504997,95225630
148,148,2022-06-13,100.43,101.199997,99.0,99.195,44.093662,82235750
149,149,2022-06-14,98.824997,101.370003,98.555,99.614998,44.280357,77202600
150,150,2022-06-15,95.394997,97.425003,95.065002,95.955002,44.955002,92443330
151,151,2022-06-16,97.5,97.5,89.82,90.169998,90.169998,122741050
152,152,2022-06-17,89.800003,92.739998,89.550003,90.669998,90.669998,121290260
153,153,2022-06-20,90.5,90.5,84.264999,86.139999,86.139999,139866890
154,154,2022-06-21,87.5,89.550003,86.400002,88.480003,88.480003,124526970
155,155,2022-06-22,87.294998,87.385002,83.57,83.809998,83.809998,109877390
156,156,2022-06-23,84.0,85.595001,82.699997,84.129997,84.129997,111515840
157,157,2022-06-24,85.0,86.474998,84.464996,85.285004,85.285004,85433810
158,158,2022-06-27,87.050003,87.885002,86.305,86.785004,86.785004,72814730
159,159,2022-06-28,86.599998,88.440002,86.040001,87.889999,87.889999,84647330
160,160,2022-06-29,87.0,88.879997,86.849998,88.160004,88.160004,72318470
161,161,2022-06-30,88.150002,89.449997,86.330002,86.705002,86.705002,84672090
162,162,2022-07-01,86.695,87.5,85.910004,87.285004,87.285004,54761890
163,163,2022-07-04,86.849998,87.120003,84.330002,85.455002,85.455002,77554410
164,164,2022-07-05,86.199997,87.919998,85.779999,86.014999,86.014999,79058290
165,165,2022-07-06,85.845001,86.110001,83.805,85.815002,85.815002,81439710
166,166,2022-07-07,86.699997,90.654999,85.849998,90.0,90.0,111007940
167,167,2022-07-08,91.790001,91.790001,88.050003,88.589996,88.589996,112000630
168,168,2022-07-11,88.519997,92.900002,87.504997,91.275002,91.275002,150193340
169,169,2022-07-12,90.489998,91.595001,89.360001,90.209999,90.209999,100175050
170,170,2022-07-13,90.595001,91.419998,90.065002,90.485001,90.485001,70135110
171,171,2022-07-14,91.0,91.099998,89.5,90.800003,90.800003,74498580
172,172,2022-07-15,90.5,91.029999,87.75,88.379997,88.379997,81253510
173,173,2022-07-18,89.699997,90.800003,89.224998,90.43,90.43,73060810
174,174,2022-07-19,90.099998,92.190002,90.099998,91.945,91.945,85341580
175,175,2022-07-20,93.595001,93.800003,92.519997,92.845001,92.845001,77088650
176,176,2022-07-21,93.0,93.885002,92.449997,93.43,93.43,50877140
177,177,2022-07-22,94.25,94.400002,93.199997,93.605003,93.605003,48608940
178,178,2022-07-25,93.5,96.485001,93.360001,96.07,96.07,99635630
179,179,2022-07-26,97.199997,97.669998,94.605003,94.949997,94.949997,126264690
180,180,2022-07-27,95.099998,96.154999,94.360001,95.940002,95.940002,52559020
181,181,2022-07-28,98.099998,102.0,97.150002,100.349998,100.349998,137156107
182,182,2022-07-29,103.0,109.300003,102.150002,107.599998,107.599998,166959934
183,183,2022-08-01,110.5,111.449997,106.150002,108.25,108.25,125365761
184,184,2022-08-02,108.0,108.0,105.349998,107.0,107.0,64935371
185,185,2022-08-03,107.0,108.449997,106.0,107.050003,107.050003,61428846
186,186,2022-08-04,107.5,109.5,106.050003,107.699997,107.699997,79526154
187,187,2022-08-05,107.650002,109.25,107.099998,107.349998,107.349998,54469112
188,188,2022-08-08,107.849998,108.150002,106.699997,107.199997,107.199997,41384943
189,189,2022-08-10,107.900002,109.900002,106.5,109.199997,109.199997,73880698
190,190,2022-08-11,110.300003,110.650002,108.599998,109.099998,109.099998,75321498
191,191,2022-08-12,109.349998,112.900002,108.800003,112.650002,112.650002,95942333
192,192,2022-08-16,113.699997,113.699997,111.099998,113.0,113.0,69207437
193,193,2022-08-17,113.5,113.5,112.25,112.5,112.5,54008422
194,194,2022-08-18,112.5,113.0,111.400002,112.550003,112.550003,49396425
195,195,2022-08-19,112.550003,112.900002,109.550003,110.050003,110.050003,57134813
196,196,2022-08-22,109.5,109.599998,104.699997,105.050003,105.050003,74037526
197,197,2022-08-23,104.199997,108.25,103.5,107.599998,107.599998,70531639
198,198,2022-08-24,107.550003,108.150002,105.75,106.550003,106.550003,55686404
199,199,2022-08-25,107.050003,107.900002,105.75,106.25,106.25,42186335
200,200,2022-08-26,107.25,109.199997,107.099998,107.349998,107.349998,71257092
201,201,2022-08-29,104.050003,105.650002,103.25,104.849998,104.849998,59895805
202,202,2022-08-30,106.5,108.5,106.050003,108.300003,108.300003,67401780
203,203,2022-09-01,107.0,107.75,105.900002,106.400002,106.400002,52454732
204,204,2022-09-02,107.0,107.0,105.0,105.5,105.5,45601352
205,205,2022-09-05,106.050003,107.300003,105.800003,106.900002,106.900002,40352735
206,206,2022-09-06,107.400002,108.800003,106.050003,108.599998,108.599998,59505849
207,207,2022-09-07,107.550003,108.900002,107.099998,107.599998,107.599998,43945660
208,208,2022-09-08,108.400002,108.400002,105.349998,105.849998,105.849998,71228405
209,209,2022-09-09,107.0,107.349998,105.5,105.699997,105.699997,63647166
210,210,2022-09-12,106.800003,107.949997,106.5,107.75,107.75,40838533
211,211,2022-09-13,108.0,108.699997,107.550003,107.75,107.75,44179394
212,212,2022-09-14,106.300003,110.400002,105.800003,109.150002,109.150002,86379872
213,213,2022-09-15,108.650002,109.0,106.5,107.0,107.0,62926791
214,214,2022-09-16,106.199997,107.5,105.0,105.699997,105.699997,107967267
215,215,2022-09-19,106.199997,106.199997,103.0,103.099998,103.099998,51146568
216,216,2022-09-20,104.199997,106.349998,104.0,105.800003,105.800003,52140254
217,217,2022-09-21,105.800003,107.199997,104.300003,104.449997,104.449997,46142823
218,218,2022-09-22,104.449997,105.300003,103.5,103.599998,103.599998,61380323
219,219,2022-09-23,106.199997,107.900002,103.75,104.300003,104.300003,109765520
220,220,2022-09-26,104.400002,104.449997,98.5,99.849998,99.849998,101291962
221,221,2022-09-27,101.349998,101.349998,96.5,97.650002,97.650002,104949032
222,222,2022-09-28,96.550003,97.849998,95.0,95.199997,95.199997,71724106
223,223,2022-09-29,97.0,98.25,96.400002,96.849998,96.849998,60884592
224,224,2022-09-30,96.849998,100.400002,95.699997,99.300003,99.300003,66436616
225,225,2022-10-03,99.599998,99.650002,98.0,98.349998,98.349998,37282313
226,226,2022-10-04,100.300003,101.5,100.0,101.150002,101.150002,40186702
227,227,2022-10-06,102.0,103.800003,101.75,103.550003,103.550003,48169310
228,228,2022-10-07,103.300003,103.5,101.900002,103.300003,103.300003,36080875
229,229,2022-10-10,102.0,103.5,101.150002,103.199997,103.199997,36641275
230,230,2022-10-11,103.550003,103.650002,99.800003,100.349998,100.349998,41083734
231,231,2022-10-12,100.349998,101.199997,99.0,100.550003,100.550003,41357469
232,232,2022-10-13,101.099998,101.800003,98.800003,100.099998,100.099998,34668093
233,233,2022-10-14,101.849998,102.800003,99.900002,100.099998,100.099998,32456805
234,234,2022-10-17,99.75,100.400002,98.099998,99.550003,99.550003,37568783
235,235,2022-10-18,100.300003,101.0,99.800003,100.650002,100.650002,30722156
236,236,2022-10-19,100.599998,101.25,99.699997,100.050003,100.050003,38764542
237,237,2022-10-20,99.5,101.199997,98.800003,100.900002,100.900002,38091315
238,238,2022-10-21,100.849998,101.449997,99.349998,100.199997,100.199997,30973997
239,239,2022-10-24,102.0,102.099998,101.0,101.199997,101.199997,7480281
240,240,2022-10-25,101.150002,102.5,100.699997,101.199997,101.199997,37163180
241,241,2022-10-27,102.25,104.650002,102.050003,104.199997,104.199997,74349009
242,242,2022-10-28,104.099998,104.599998,100.800003,101.599998,101.599998,51006232
243,243,2022-10-31,101.900002,102.150002,100.300003,101.550003,101.550003,38715841
244,244,2022-11-01,98.550003,101.449997,98.550003,101.199997,101.199997,69031178
245,245,2022-11-02,101.0,103.0,100.800003,101.25,101.25,42336049
246,246,2022-11-03,100.75,102.449997,100.0,102.0,102.0,39110676
